SearchedWord,TweetID,L1,L2,L3,Final_Label
دیستنس,1229890716924428294,neg,neg,None,neg
دیستنس,1230838601413427200,neg,neg,None,neg
دیستنس,1232254192523366403,neu,neu,None,neu
دیستنس,1229882258531799044,neg,neg,None,neg
دیستنس,1229487909851607041,neu,neu,None,neu
دیستنس,1232263654629924869,neg,neg,None,neg
دیستنس,1230844926965026816,neg,neg,None,neg
دیستنس,1229411550907260928,neu,neu,None,neu
دیستنس,1232006244833120256,neg,neg,None,neg
دیستنس,1230182241684348930,neu,neu,None,neu
دیستنس,1232006997199007745,neg,neg,None,neg
دیستنس,1230260075014639617,neu,neu,None,neu
دیستنس,1231988339672309767,neg,neg,None,neg
دیستنس,1230995541028372481,neg,neg,None,neg
دیستنس,1232082955272585217,neu,neu,None,neu
دیستنس,1231975642528440320,neu,neu,None,neu
دیستنس,1232161926286905345,pos,pos,None,pos
دیستنس,1230990928967499776,neg,neg,None,neg
دیستنس,1232267850813001728,neu,neu,None,neu
دیستنس,1229890457884213248,neg,neg,None,neg
دیستنس,1229483242891415553,neg,neg,None,neg
دیستنس,1232263427739000832,neg,neg,None,neg
دیستنس,1229996999640076288,neg,neg,None,neg
دیستنس,1230835762876370944,neg,neg,None,neg
دیستنس,1229892551978749963,neg,neg,None,neg
دیستنس,1231991773418971137,neg,neg,None,neg
دیستنس,1230269986305986560,neg,neg,None,neg
دیستنس,1232032673041960961,neg,neg,None,neg
دیستنس,1231143936024023040,neg,neg,None,neg
دیستنس,1231097051129241600,neg,neg,None,neg
دیستنس,1230414965716258817,neg,neg,None,neg
فمنیست,1232468717830721536,neg,neg,None,neg
فمنیست,1231487401111040000,neg,neg,None,neg
فمنیست,1232047635562991616,neg,neg,None,neg
فمنیست,1230232779364995074,neg,neg,None,neg
فمنیست,1232489154174312453,neg,neg,None,neg
فمنیست,1232214272563990528,neg,neg,None,neg
فمنیست,1232435018661679105,neg,neg,None,neg
فمنیست,1230044287192178688,neg,neg,None,neg
فمنیست,1229453531800907785,neg,neg,None,neg
فمنیست,1230189762792894464,neg,neg,None,neg
فمنیست,1232502271893626882,neg,neg,None,neg
فمنیست,1232034487275384832,neg,neg,None,neg
فمنیست,1230294364728913921,neg,neg,None,neg
فمنیست,1232007173707902977,neg,neg,None,neg
فمنیست,1231942955944022016,neu,neu,None,neu
فمنیست,1232684643872366593,neg,neg,None,neg
فمنیست,1230432719345029121,neg,neg,None,neg
فمنیست,1231840085580173312,neu,neu,None,neu
فمنیست,1230422898126405632,neg,neg,None,neg
فمنیست,1232285939252133888,neu,neu,None,neu
فمنیست,1232433592707379200,neu,neu,None,neu
فمنیست,1232232172519481344,neg,neg,None,neg
فمنیست,1231474251628240896,neg,neg,None,neg
فمنیست,1230039943868801025,neg,neg,None,neg
فمنیست,1230207184367079424,neg,neg,None,neg
فمنیست,1231337069194207233,neg,neg,None,neg
فمنیست,1232766070714458113,neg,neg,None,neg
فمنیست,1231138538558820353,neu,neu,None,neu
فمنیست,1229431111593480193,neg,neg,None,neg
فمنیست,1230231348369149952,neg,neg,None,neg
فمنیست,1230181987761127424,neg,neg,None,neg
فمنیست,1230258656131854341,neg,neg,None,neg
فمنیست,1231818953586028544,neg,neg,None,neg
فمنیست,1232002049954459649,neg,neg,None,neg
فمنیست,1231882810006364160,neg,neg,None,neg
فمنیست,1231818189656481793,neg,neg,None,neg
فمنیست,1231865440827314176,neg,neg,None,neg
فمنیست,1232007319413719044,neg,neg,None,neg
فمنیست,1229493476330483717,neg,neg,None,neg
فمنیست,1232028371086987266,neg,neg,None,neg
فمنیست,1230292368181649408,neu,neu,None,neu
فمنیست,1229608408208347136,neg,neg,None,neg
فمنیست,1230876546342281216,neg,neg,None,neg
فمنیست,1232634312996065285,neg,neg,None,neg
فمنیست,1230880825131945984,neg,neg,None,neg
فمنیست,1231785080957345792,neg,neg,None,neg
فمنیست,1229677113717878784,neg,neg,None,neg
فمنیست,1229766969467064320,neg,neg,None,neg
فمنیست,1231757580747386881,neg,neg,None,neg
فمنیست,1230598929567408129,neg,neg,None,neg
فمنیست,1229913702306131968,neu,neu,None,neu
فمنیست,1231430247150567424,neg,neg,None,neg
فمنیست,1230974461509283845,neg,neg,None,neg
فمنیست,1232356612159000577,neg,neg,None,neg
فمنیست,1232290621290897409,neg,neg,None,neg
فمنیست,1231264888850350087,neg,neg,None,neg
فمنیست,1232357392425332736,neg,neg,None,neg
فمنیست,1232733768550502400,neg,neg,None,neg
فمنیست,1230599971134726159,neg,neg,None,neg
فمنیست,1229672113033924609,neg,neg,None,neg
فمنیست,1229689007648526336,neg,neg,None,neg
فمنیست,1229708154096832512,neg,neg,None,neg
فمنیست,1230470033006059520,neg,neg,None,neg
فمنیست,1231786071672983553,neg,neg,None,neg
فمنیست,1232698944859385857,neg,neg,None,neg
فمنیست,1229709980997160960,neg,neg,None,neg
فمنیست,1229679272752599040,neg,neg,None,neg
فمنیست,1232539845785899008,neg,neg,None,neg
فمنیست,1231282906477334530,neg,neg,None,neg
فمنیست,1230730295541809155,neg,neg,None,neg
پارتی,1232689268633546755,neg,neg,None,neg
پارتی,1232739007571820544,neg,neg,None,neg
پارتی,1232556687564984323,neg,neg,None,neg
پارتی,1232303495891619843,neg,neg,None,neg
پارتی,1232582128371748864,neg,neg,None,neg
پارتی,1232735839559602178,neu,neu,None,neu
پارتی,1232356039871356928,neg,neg,None,neg
پارتی,1232357245880557568,neg,neg,None,neg
پارتی,1232707799014166528,neg,neg,None,neg
پارتی,1232742642359947269,neg,neg,None,neg
پارتی,1232217305322577922,neu,neu,None,neu
پارتی,1232529866949615616,neg,neg,None,neg
پارتی,1232311488485847041,neg,neg,None,neg
پارتی,1232761484012326913,neg,neg,None,neg
پارتی,1232071123791163393,neg,neg,None,neg
پارتی,1232314440638332929,neg,neg,None,neg
پارتی,1232069138761310213,neg,neg,None,neg
پارتی,1232759046018605056,neg,neg,None,neg
پارتی,1232539477089886208,neg,neg,None,neg
پارتی,1232311787611013120,neg,neg,None,neg
پارتی,1232368161745494017,neu,neu,None,neu
پارتی,1232709848443367427,neg,neg,None,neg
پارتی,1232734880980664322,neg,neg,None,neg
پارتی,1232216653003468800,neg,neg,None,neg
پارتی,1232707145562345473,neg,neg,None,neg
پارتی,1232176341669294081,neu,neu,None,neu
پارتی,1232306842388324354,neg,neg,None,neg
پارتی,1232581558772457473,neg,neg,None,neg
پارتی,1232689387550498818,neg,neg,None,neg
پارتی,1232740274285223938,pos,pos,None,pos
پارتی,1232312571509628928,neg,neg,None,neg
پارتی,1232651413169278981,neg,neg,None,neg
پارتی,1232534324622381056,neg,neg,None,neg
پارتی,1232155271637676032,neg,neg,None,neg
پارتی,1232276245636898816,neg,neg,None,neg
پارتی,1232275843679952898,neg,neg,None,neg
پارتی,1232412777337311235,neg,neg,None,neg
پارتی,1232338763625484289,neg,neg,None,neg
پارتی,1232402158206832640,neg,neg,None,neg
پارتی,1232287161904508929,neu,neu,None,neu
پارتی,1232632164279185408,neg,neg,None,neg
پارتی,1232410292572819456,neg,neg,None,neg
پارتی,1232350668150788097,neg,neg,None,neg
پارتی,1232600013987074049,neg,neg,None,neg
پارتی,1232243364231122945,neg,neg,None,neg
پارتی,1232237143331872769,neg,neg,None,neg
پارتی,1232346940630798339,neg,neg,None,neg
پارتی,1232402926091501571,neg,neg,None,neg
پارتی,1232339518860275714,neg,neg,None,neg
پارتی,1232328023468388355,neg,neg,None,neg
پارتی,1232613947532070912,neg,neg,None,neg
پارتی,1232265841011494912,neu,neu,None,neu
پارتی,1232250617231478784,neg,neg,None,neg
پارتی,1232353516187942913,neg,neg,None,neg
پارتی,1232351685932175363,neu,neu,None,neu
پارتی,1232398585200812033,neg,neg,None,neg
پارتی,1232335362908880902,neg,neg,None,neg
پارتی,1232325381929259009,neg,neg,None,neg
پارتی,1232428879970816000,neu,neu,None,neu
پارتی,1232604268034691072,neg,neg,None,neg
پارتی,1232252056314032130,neg,neg,None,neg
پارتی,1232607374252310529,neg,neg,None,neg
پارتی,1232609063202148353,neg,neg,None,neg
پارتی,1232427585021202432,neg,neg,None,neg
پارتی,1232250648021917699,neg,neg,None,neg
پارتی,1232603205634273280,neg,neg,None,neg
پارتی,1232274667274194949,neu,neu,None,neu
پارتی,1232419658734551040,neg,neg,None,neg
پارتی,1232274224854814720,neg,neg,None,neg
هیستوری,1230560635886288897,neg,neg,None,neg
هیستوری,1231901235458068480,neg,neg,None,neg
هیستوری,1231869126966161409,neg,neg,None,neg
هیستوری,1231696154611605512,neg,neg,None,neg
هیستوری,1232618532057309186,neg,neg,None,neg
هیستوری,1229882732072693761,neg,neg,None,neg
هیستوری,1230839542523015168,neu,neu,None,neu
هیستوری,1232533447022927872,neg,neg,None,neg
هیستوری,1231519583854567424,neu,neu,None,neu
هیستوری,1231853082432110592,neg,neg,None,neg
هیستوری,1232274767052525571,neg,neg,None,neg
هیستوری,1230736843164942336,neg,neg,None,neg
هیستوری,1230459365792124928,neg,neg,None,neg
هیستوری,1231697237475983363,neg,neg,None,neg
هیستوری,1231549194399297537,neu,neu,None,neu
هیستوری,1232081275353206784,neg,neg,None,neg
هیستوری,1230045328780484611,neg,neg,None,neg
هیستوری,1230958357768527872,neg,neg,None,neg
هیستوری,1230728693477019648,neg,neg,None,neg
هیستوری,1231332671168679936,neg,neg,None,neg
هیستوری,1232829083215630338,neg,neg,None,neg
هیستوری,1232802333513306113,neg,neg,None,neg
هیستوری,1229751581677096960,neg,neg,None,neg
هیستوری,1231168838248648704,neu,neu,None,neu
هیستوری,1229484847028109313,neg,neg,None,neg
هیستوری,1231154033798385664,neg,neg,None,neg
هیستوری,1230989248104300544,neg,neg,None,neg
هیستوری,1231277363750678535,neg,neg,None,neg
هیستوری,1229910282513854464,neg,neg,None,neg
هیستوری,1231335263282049030,neg,neg,None,neg
هیستوری,1229504323446562816,neg,neg,None,neg
هیستوری,1231195309658775552,neu,neu,None,neu
هیستوری,1231164019182067713,neg,neg,None,neg
هیستوری,1231322363976921092,neg,neg,None,neg
هیستوری,1231584195488681986,neg,neg,None,neg
هیستوری,1231481180220002304,neg,neg,None,neg
هیستوری,1232372812855336960,neg,neg,None,neg
هیستوری,1231196233051656193,pos,pos,None,pos
هیستوری,1230198916139880449,neg,neg,None,neg
هیستوری,1229844237019205632,neg,neg,None,neg
هیستوری,1231209099678945282,neu,neu,None,neu
هیستوری,1231632425664557058,neu,neu,None,neu
هیستوری,1231106683813998592,neg,neg,None,neg
هیستوری,1232354677582331905,neg,neg,None,neg
هیستوری,1230859589870145546,neg,neg,None,neg
هیستوری,1232220263049240576,neu,neu,None,neu
هیستوری,1232268237393596417,neg,neg,None,neg
هیستوری,1231633126625087488,neg,neg,None,neg
هیستوری,1229517015804719107,neg,neg,None,neg
هیستوری,1230981203043348480,neg,neg,None,neg
هیستوری,1230898784978292736,neu,neu,None,neu
هیستوری,1232798035752648706,neg,neg,None,neg
هیستوری,1230838259124723712,neg,neg,None,neg
هیستوری,1231922087738122240,neg,neg,None,neg
هیستوری,1230445471216406528,neg,neg,None,neg
هیستوری,1232547486612574208,neu,neu,None,neu
هیستوری,1230885194762268672,neg,neg,None,neg
هیستوری,1232712864974229506,neg,neg,None,neg
هیستوری,1232787086203289600,neu,neu,None,neu
هیستوری,1231994661771923456,neu,neu,None,neu
هیستوری,1232181077063741441,neg,neg,None,neg
هیستوری,1230825944748785664,neu,neu,None,neu
هیستوری,1231877557877907458,neu,neu,None,neu
هیستوری,1232245606908907520,neg,neg,None,neg
هیستوری,1230947699098296321,neg,neg,None,neg
استوری غمگین,1229358076538560512,neg,neg,None,neg
استوری غمگین,1232629899615186945,neg,neg,None,neg
پیج,1232651110172807168,neg,neg,None,neg
پیج,1232793010087309312,neg,neg,None,neg
پیج,1232635179128238081,neu,neu,None,neu
پیج,1232727370307641344,neg,neg,None,neg
پیج,1232706971758927874,neu,neu,None,neu
پیج,1232731240320643072,neg,neg,None,neg
پیج,1232706922077356038,neu,neu,None,neu
پیج,1232621567978414083,neg,neg,None,neg
پیج,1232726940529897473,neg,neg,None,neg
پیج,1232664352915849216,neu,neu,None,neu
پیج,1232779651828928513,neu,neu,None,neu
پیج,1232702236997963781,neg,neg,None,neg
پیج,1232691903235264519,neg,neg,None,neg
پیج,1232627824353271809,neu,neu,None,neu
پیج,1232737957892804614,pos,pos,None,pos
پیج,1232790256694517763,neg,neg,None,neg
پیج,1232699713503289349,neg,neg,None,neg
پیج,1232772558812065794,pos,pos,None,pos
پیج,1232781832845975553,neg,neg,None,neg
پیج,1232766375862644742,neu,neu,None,neu
پیج,1232624362123153409,pos,pos,None,pos
پیج,1232711846039257088,neu,neu,None,neu
پیج,1232661391540195328,neg,neg,None,neg
پیج,1232764542934974466,neg,neg,None,neg
پیج,1232730636693065729,neg,neg,None,neg
پیج,1232720673224699904,pos,pos,None,pos
پیج,1232648855667212289,neg,neg,None,neg
پیج,1232713923733970944,neg,neg,None,neg
پیج,1232715437726732288,neu,neu,None,neu
پیج,1232669422877196288,neg,neg,None,neg
پیج,1232755021571293184,neg,neg,None,neg
پیج,1232751631961395200,neg,neg,None,neg
پیج,1232754587838435328,neg,neg,None,neg
پیج,1232755640990339073,neg,neg,None,neg
پیج,1232648762104991744,neu,neu,None,neu
پیج,1232754131301019649,neg,neg,None,neg
پیج,1232639809467953152,neu,neu,None,neu
پیج,1232636546643320833,neg,neg,None,neg
پیج,1232740972762738688,neu,neu,None,neu
پیج,1232636443635273728,neu,neu,None,neu
پیج,1232724009948778499,neu,neu,None,neu
پیج,1232688167427465218,neg,neg,None,neg
پیج,1232753017281183744,pos,pos,None,pos
پیج,1232675544531161091,neg,neg,None,neg
پیج,1232758022092419073,neg,neg,None,neg
پیج,1232726007293075457,neu,neu,None,neu
پیج,1232720981518471169,neg,neg,None,neg
پیج,1232635886392741888,neg,neg,None,neg
پیج,1232674301914025986,pos,pos,None,pos
پیج,1232712726037876737,neg,neg,None,neg
پیج,1232717347682684928,neg,neg,None,neg
پیج,1232680598843490304,neg,neg,None,neg
پیج,1232732744758763520,neu,neu,None,neu
پیج,1232622835111223301,neu,neu,None,neu
پیج,1232805760209424385,neg,neg,None,neg
پیج,1232760073077895171,neu,neu,None,neu
پیج,1232707528586416129,neg,neg,None,neg
پیج,1232728356484857856,neu,neu,None,neu
پیج,1232729504516386816,pos,pos,None,pos
دموکراسی,1232224281976856577,pos,neu,pos,pos
دموکراسی,1232321200761769985,pos,neu,pos,pos
پرفکت,1231417386919747585,neu,pos,pos,pos
پرفکت,1230781185367912451,neg,pos,pos,pos
پرفکت,1231360534408290310,neu,pos,pos,pos
پرفکت,1230951314147958787,neu,pos,pos,pos
پرفکت,1232574332016189440,neu,pos,pos,pos
پرفکت,1232310687956971520,neg,pos,pos,pos
پرفکت,1231634493255147521,neu,pos,pos,pos
پرفکت,1230948992911056899,neu,pos,pos,pos
پرفکت,1229501221066694658,neg,pos,pos,pos
پرفکت,1232615329743937539,neg,pos,pos,pos
پرفکت,1232138317413699584,neu,pos,pos,pos
پرفکت,1229371424835604482,neu,pos,pos,pos
پرفکت,1230786025015758849,neu,pos,pos,pos
پرفکت,1232767650369036289,neu,pos,pos,pos
پرفکت,1231696582162231297,neu,pos,pos,pos
پرفکت,1231862881479725056,neu,pos,pos,pos
پرفکت,1230924554064875520,neu,pos,pos,pos
استرس,1232429923421347841,neg,pos,pos,pos
استرس,1232421586394845187,neu,pos,pos,pos
استرس,1232421455746306048,neg,pos,pos,pos
سورئال,1232206281454129152,neu,pos,pos,pos
سورئال,1229887904773820416,neu,pos,pos,pos
سورئال,1232685010248798209,neu,pos,pos,pos
سورئال,1231185353735671813,neg,pos,pos,pos
سورئال,1232566258593419264,neu,pos,pos,pos
سینگل,1232607650535411715,neg,pos,pos,pos
سینگل,1230223982978371586,pos,neg,pos,pos
سینگل,1230909542193602562,neu,pos,pos,pos
سینگل,1230402664741117952,neg,pos,pos,pos
سینگل,1231917231870808064,neu,pos,pos,pos
سینگل,1231979083686449153,neu,pos,pos,pos
آتئیست,1232350314155724800,neu,pos,pos,pos
آتئیست,1230378646684262400,pos,neu,pos,pos
ریپلای,1232718844176801792,neu,pos,pos,pos
ریپلای,1232358843289657344,neu,pos,pos,pos
ریپلای,1232731009571020805,pos,neu,pos,pos
ریپلای,1232785828897796096,neu,pos,pos,pos
ریپلای,1232775503431467015,neu,pos,pos,pos
ریپلای,1232645058026930179,pos,neg,pos,pos
ریپلای,1232664213690163201,pos,neu,pos,pos
ریپلای,1232285613413433345,pos,neu,pos,pos
اوکی,1232437695105777664,pos,neu,pos,pos
اوکی,1232466273793003520,neu,pos,pos,pos
اوکی,1232440813503696897,neu,pos,pos,pos
اوکی,1232496786742202368,neu,pos,pos,pos
اوکی,1232433652790808576,neg,pos,pos,pos
اوکی,1232435297989718019,neu,pos,pos,pos
اوکی,1232468955521933315,neu,pos,pos,pos
اوکی,1232433751038103552,neu,pos,pos,pos
اوکی,1232497336401612801,neu,pos,pos,pos
اوکی,1232520924525498368,neu,pos,pos,pos
اوکی,1232491779234004992,neu,pos,pos,pos
اوکی,1232439289813725184,neu,pos,pos,pos
اوکی,1232452860228489216,neu,pos,pos,pos
اوکی,1232460225459802112,neu,pos,pos,pos
اوکی,1232438104591486977,neu,pos,pos,pos
اوکی,1232519984254861312,neu,pos,pos,pos
اوکی,1232469768545849344,neu,pos,pos,pos
اوکی,1232436261324877827,neu,pos,pos,pos
اوکی,1232435178384945153,neu,pos,pos,pos
هپی,1232373208738881536,neu,pos,pos,pos
هپی,1231289048758657024,neu,pos,pos,pos
هپی,1230787574307999749,neu,pos,pos,pos
هپی,1231806587263688707,neu,pos,pos,pos
هپی,1231155642435547141,neu,pos,pos,pos
هپی,1232061206610968578,neu,pos,pos,pos
هپی,1232574808543682565,neu,pos,pos,pos
هپی,1231229951778729984,neu,pos,pos,pos
هپی,1231656760781549568,neu,pos,pos,pos
هپی,1232552375333736448,neu,pos,pos,pos
هپی,1232696781760319488,neu,pos,pos,pos
هپی,1231704140453015555,neu,pos,pos,pos
هپی,1230594094465998850,neu,pos,pos,pos
هپی,1231873746459406347,neu,pos,pos,pos
هپی,1231697324851826695,neu,pos,pos,pos
هپی,1231230654903353345,neu,pos,pos,pos
هپی,1231699995386138625,neu,pos,pos,pos
هپی,1231699362960547841,neg,pos,pos,pos
هپی,1230613152628432896,neg,pos,pos,pos
هپی,1232627502524354564,neu,pos,pos,pos
هپی,1231642290499866624,neu,pos,pos,pos
هپی,1231267530620198913,neu,pos,pos,pos
هپی,1231805559223078912,neu,pos,pos,pos
هپی,1231803443771330560,neu,pos,pos,pos
هپی,1232615559218565120,neu,pos,pos,pos
جاج,1232434286935994368,neu,pos,pos,pos
جاج,1232427312957861891,neu,pos,pos,pos
جاج,1232352828380909575,neu,pos,pos,pos
جاج,1232281757325676547,neu,pos,pos,pos
جاج,1231987180979073026,neu,pos,pos,pos
جاج,1232152279614152704,neu,pos,pos,pos
جاج,1231971353831624704,neu,pos,pos,pos
جاج,1232154197434535936,neu,pos,pos,pos
جاج,1231977771275997184,neg,pos,pos,pos
جاج,1232396760347181059,neu,pos,pos,pos
جاج,1232337707445161985,pos,neu,pos,pos
جاج,1232406362887512067,pos,neu,pos,pos
جاج,1232367806236241920,neu,pos,pos,pos
پولتیک,1230208331656126467,pos,neu,pos,pos
پولتیک,1231265635780431878,pos,neu,pos,pos
پولتیک,1230942218858442753,neu,pos,pos,pos
بورینگ,1230201464745844739,neu,pos,pos,pos
ریتوییت,1232528719434006529,pos,neu,pos,pos
ریتوییت,1232443400160329728,pos,neu,pos,pos
ریتوییت,1232458128530108420,pos,neu,pos,pos
ریتوییت,1232433582028681217,neu,pos,pos,pos
ریتوییت,1232483739373985798,neu,pos,pos,pos
اپلیکیشن,1232259343300558848,neu,pos,pos,pos
اپلیکیشن,1232245990821945345,neu,pos,pos,pos
اپلیکیشن,1231272510244708352,neu,pos,pos,pos
استارت,1232416273427910656,pos,neu,pos,pos
استنداپ,1231854039979130880,pos,neu,pos,pos
استنداپ,1229827028649725953,neu,pos,pos,pos
استنداپ,1230496393984389120,pos,neu,pos,pos
استنداپ,1231928678222901248,pos,neg,pos,pos
استنداپ,1231637046613159936,neu,pos,pos,pos
لانگ,1232644133497556992,neu,pos,pos,pos
فالورا,1231235225948229640,neu,pos,pos,pos
فالورا,1230961323741192192,neu,pos,pos,pos
فالورا,1230619537764179972,neu,pos,pos,pos
فالورا,1232095007911432192,neu,pos,pos,pos
ولنتاین,1230019274246324225,neu,pos,pos,pos
ولنتاین,1230797632391536641,neu,pos,pos,pos
ولنتاین,1230918341201743873,pos,neu,pos,pos
ولنتاین,1231608193702383621,pos,neu,pos,pos
ولنتاین,1231057774244716544,neu,pos,pos,pos
کافی شاپ,1231469385560264704,neu,pos,pos,pos
کافی شاپ,1230950558250553345,neg,pos,pos,pos
کافی شاپ,1230903946279038976,neu,pos,pos,pos
کافی شاپ,1230562598908620802,neu,pos,pos,pos
توییت,1232529015501537280,pos,neu,pos,pos
توییت,1232503024565784576,neu,pos,pos,pos
توییت,1232515281823637504,neg,pos,pos,pos
توییت,1232498252249026560,neu,pos,pos,pos
توییت,1232528411165368320,neu,pos,pos,pos
توییت,1232487726936576001,pos,neu,pos,pos
استوری,1232480468198494208,neu,pos,pos,pos
استوری,1232344773807267840,neu,pos,pos,pos
استوری,1232420128702312448,neg,pos,pos,pos
آپارتاید,1231589498431119360,neu,pos,pos,pos
آپارتاید,1231565326422200320,neg,pos,pos,pos
دیستنس,1231902511344357377,neu,pos,pos,pos
دیستنس,1232706930814177280,neu,pos,pos,pos
دیستنس,1231486525394821120,neg,pos,pos,pos
دیستنس,1232707403508015105,neu,pos,pos,pos
دیستنس,1231333145779286017,neu,pos,pos,pos
دیستنس,1231315559213481984,neg,pos,pos,pos
دیستنس,1229471897781489665,neg,pos,pos,pos
پارتی,1232303655786893312,neu,pos,pos,pos
پارتی,1232321917803102208,neu,pos,pos,pos
پارتی,1232672699715112960,neg,pos,pos,pos
پارتی,1232338503620538368,neu,pos,pos,pos
پارتی,1232264001226264577,neg,pos,pos,pos
پارتی,1232276087008153602,neu,pos,pos,pos
پارتی,1232425186294747137,neg,pos,pos,pos
پارتی,1232247445977018369,neg,pos,pos,pos
پارتی,1232427346763931649,neg,pos,pos,pos
پارتی,1232623262666035200,neg,pos,pos,pos
هیستوری,1230698590160314368,pos,neu,pos,pos
هیستوری,1232654952029458433,neu,pos,pos,pos
هیستوری,1231383502547013632,neu,pos,pos,pos
هیستوری,1232738669196447744,pos,neg,pos,pos
پیج,1232702704910295042,neu,pos,pos,pos
پیج,1232782107182800896,neg,pos,pos,pos
پیج,1232701768011780096,neu,pos,pos,pos
پیج,1232759607954694144,pos,neu,pos,pos
پیج,1232757181717630979,neg,pos,pos,pos
پیج,1232751615184121857,neu,pos,pos,pos
پیج,1232751484472832000,neu,pos,pos,pos
توییت,1232480247066480640,pos,neu,pos,pos
اوکی,1232452329397346305,pos,neg,pos,pos
جاج,1232090207484289024,neu,pos,pos,pos
ریتوییت,1232435397470212096,neg,pos,pos,pos
ریتوییت,1232437824562970624,neu,pos,pos,pos
ریتوییت,1232446201527595008,pos,neu,pos,pos
اپلیکیشن,1232316155177553920,neg,pos,pos,pos
سینگل,1232340023812296707,neg,neu,neu,neu
اپلیکیشن,1230889656763506689,neu,pos,neu,neu
اپلیکیشن,1232264070352527360,neg,neu,neu,neu
اپلیکیشن,1232251004961292288,pos,neu,neu,neu
اپلیکیشن,1231822714928869377,neg,neu,neg,neg
اپلیکیشن,1231089835533725696,pos,neu,pos,pos
اپلیکیشن,1231689455486013440,neg,neu,neu,neu
اپلیکیشن,1231414252549943296,neg,neu,neu,neu
اپلیکیشن,1230965937328836608,neg,neu,neu,neu
اپلیکیشن,1230552112737574914,neu,pos,neu,neu
اپلیکیشن,1232065391809191937,pos,neu,pos,pos
اپلیکیشن,1231492526147809281,neg,neu,neu,neu
اپلیکیشن,1230910133565177857,pos,neu,neu,neu
اپلیکیشن,1231826809974640646,pos,neu,pos,pos
اپلیکیشن,1231320275607859200,pos,neg,neg,neg
اپلیکیشن,1231303675341090816,pos,neu,pos,pos
اپلیکیشن,1232187834477490176,pos,neu,pos,pos
اپلیکیشن,1230892699429081093,neu,pos,neu,neu
اپلیکیشن,1230801368203644928,neu,pos,pos,pos
اپلیکیشن,1231744078787706880,pos,neu,pos,pos
اپلیکیشن,1231695133680308225,neg,neu,neu,neu
اپلیکیشن,1232382500539858945,neu,neg,neg,neg
اپلیکیشن,1230771907105939457,neu,pos,pos,pos
اپلیکیشن,1230789691928186880,neu,pos,neu,neu
اپلیکیشن,1231223419087314944,pos,neg,neg,neg
اپلیکیشن,1231976766912200704,pos,neu,neu,neu
اپلیکیشن,1231522484937252864,neu,pos,pos,pos
اپلیکیشن,1231963088573861888,neu,pos,neu,neu
اپلیکیشن,1231187387356610561,pos,neu,pos,pos
اپلیکیشن,1231979734726316032,neu,pos,pos,pos
اپلیکیشن,1231140043156336640,neu,pos,pos,pos
اپلیکیشن,1230621980824670209,neg,neu,neg,neg
اپلیکیشن,1231237818082582529,neu,pos,neu,neu
آپشن,1232012388318294018,neg,neu,neu,neu
آپشن,1232229398801154048,neg,neu,neg,neg
آپشن,1231685755145269249,neg,pos,pos,pos
آپشن,1231654928122175488,neg,neu,neg,neg
آپشن,1232435458321174531,neu,neg,neg,neg
آپشن,1232213063023153153,neu,pos,pos,pos
آپشن,1232427630412124160,neu,pos,neu,neu
آپشن,1232435411642798080,neg,neu,neu,neu
آپشن,1231501168729370625,neg,neu,neu,neu
آپشن,1232425368289775618,neu,pos,neu,neu
آپشن,1232371072269504514,neu,pos,neu,neu
آپشن,1232469947793592320,pos,neg,neg,neg
آپشن,1232323236760870912,neu,pos,pos,pos
آپشن,1232023456952221696,neu,neg,neu,neu
آپشن,1232058578699268103,neg,neu,neg,neg
آپشن,1232292113120997376,pos,neu,pos,pos
آپشن,1231633102100926466,pos,neg,pos,pos
آپشن,1231638827376271361,pos,neu,neu,neu
آپشن,1231384235275059201,pos,neg,neg,neg
آپشن,1231618636990865410,neg,neu,neg,neg
آپشن,1231592762212077570,pos,neu,neu,neu
آپشن,1232105558192349185,pos,neu,pos,pos
آپشن,1231634279588864001,neg,neu,neg,neg
آپشن,1231937488379371520,neu,pos,pos,pos
آپشن,1231292802060955653,pos,neg,pos,pos
آپشن,1231982802821951488,neu,pos,neu,neu
آپشن,1232064296068243460,neg,neu,neg,neg
آپشن,1232338982962376704,neu,pos,pos,pos
آپشن,1232064283615416320,neg,pos,pos,pos
آپشن,1231983324668792833,neg,pos,pos,pos
آپشن,1231980752994217985,neg,neu,neu,neu
سورپرایز,1232623716175089664,neg,neu,neu,neu
سورپرایز,1230246048733462529,pos,neu,pos,pos
سورپرایز,1232703869202968577,pos,neu,pos,pos
سورپرایز,1232351786675113984,neu,pos,pos,pos
سورپرایز,1231833848062758912,neg,neu,neg,neg
سورپرایز,1230249489518284806,pos,neu,pos,pos
سورپرایز,1232392459088474112,neu,pos,pos,pos
سورپرایز,1231677347390083072,neu,pos,neu,neu
سورپرایز,1230216338511032320,pos,neu,pos,pos
سورپرایز,1230129596105924608,pos,neg,pos,pos
سورپرایز,1230887178839838720,pos,neg,neg,neg
سورپرایز,1230823912000245760,neu,pos,pos,pos
سورپرایز,1232261017863933953,neg,neu,neu,neu
سورپرایز,1231244830317125633,neg,neu,neu,neu
سورپرایز,1232264672314826752,neg,neu,neg,neg
سورپرایز,1232280387684126722,neu,pos,pos,pos
سورپرایز,1230724529820819456,neu,pos,pos,pos
سورپرایز,1230929415049224194,pos,neg,neg,neg
سورپرایز,1232020597955350528,neu,pos,pos,pos
